,primary_title,runtime_minutes,genres_x,release_date,production_budget,domestic_gross,worldwide_gross,total_profit,content_rating,directors,actors
270,Carrie,100.0,"Drama,Horror","Oct 18, 2013",30000000,35266619,82409520,52409520,NR,William Wyler,"Jennifer Jones, Laurence Olivier, Miriam Hopkins, Eddie Albert, Basil Ruysdael, Ray Teal, Barry Kelley, Sara Berner, William Reynolds, Mary Murphy, Harry Hayden, Dorothy Adams, Walter S. Baldwin, Jacqueline de Wit, Melinda Plowman, Lester Sharpe, Don Beddoe, Royal Dano, William Bailey, James Flavin, Harry Denny, Harlan Briggs, A. Ben Astar, Martin Doric, Jack Gargan, Eric Alden, Donald Kerr, Len Hendry, Jean De Briac, Margaret Field, Nolan Leary, Frank Patrick Henry, Jerry James, Jasper Weldon, Dulce Daye, Mike Pat Donovan, Roy Butler, Irene Winston, Anita Sparrow, Jay Eaton, Charles Halton, Robert Foulk, Raymond Roe, Leon Tyler, Ralph Sanford, G. Raymond Nye, Bruce Carruthers, Jim Davies, Ethan Laidlaw, Harry Hines, George Melford, Al Ferguson, John Alvin, Gail Bonney, Lois Hall, Mike Mahoney, Bill Sheehan, Sherry Hall, Richard Kipling, Howard Mitchell, William Meader, Ralph Moody, Jim Hayward, Judith Adams, Kenneth Patterson, Allan Ray, Daria Massey, Jack Roberts, Edward Clark, Gerry Ganzer, Julius Tannen, Billy Sheehan, Oliver Cross, Harper Goff, Charles Smith, Chalky Williams, Frank Wilcox, Jack Low, Charles McAvoy, Cliff Clark, Allen D. Sewell, Paul E. Burns, Edward J. Man, Slim Gaut, Douglas Carter Beane, Frances Morris, Stuart Holmes, Franklyn Farnum, James Cornell, Kit Guard, 'Snub' Pollard, Franklin Farnum"
271,Letters to Juliet,105.0,"Adventure,Comedy,Drama","May 14, 2010",30000000,53032453,82148538,52148538,PG,Gary Winick,"Amanda Seyfried, Vanessa Redgrave, Chris Egan, Gael García Bernal, Luisa Ranieri, Franco Nero, Oliver Platt, Marina Massironi, Lydia Biondi, Milena Vukotic, Luisa De Santis, Ashley Lilley, Giordano Formenti, Paolo Arvedi, Remo Remotti, Angelo Infanti, Giacomo Piperno, Fabio Testi, Sara Armentano, Benito Deotto, Marcello Catania, Silvana Bosi, Elio Veller, Sandro Dori, Adriano Guerri, Stefano Gerrino, Daniel Baldock, Dario Conti, Ivana Lotito, Antonio Randazzo, Robbie Neigeborn, Hilary Edson, Marcia DeBonis"
272,"Everything, Everything",96.0,"Drama,Romance","May 19, 2017",10000000,34121140,61603136,51603136,PG-13,Stella Meghie,"Amandla Stenberg, Nick Robinson, Anika Noni Rose, Ana de la Reguera, Peter Benson, Taylor Hickson, Danube R. Hermosillo, Farryn VanHumbeck, Robert Lawrenson, Allison Riley"
273,Brooklyn,83.0,"Drama,Music,Musical","Nov 4, 2015",11000000,38322743,62076141,51076141,PG-13,John Crowley,"Saoirse Ronan, Domhnall Gleeson, Emory Cohen, Eileen O'Higgins, Julie Walters, Jim Broadbent, Brid Brennan, Mary O'Driscoll, Michael Zegen, Paulino Nunes, Matt Glynn, Maeve McGrath, Emma Lowe, Barbara Drennan, Gillian McCarthy, Fiona Glascott, Jane Brennan, Peter Campion, Eva Birthistle, James Corscadden, Emily Bett Rickards, Eve Macklin, Nora-Jane Noone, Samantha Munro, Jane Wheeler, Jessica Paré, Adrien Benn, Al Goulem, Max Walker, Iarla O'Lionaird, Jenn Murray, Ellis Rockburn, Erika Rosenbaum, Ellen David, Christian de la Cortina, James DiGiacomo, Paul Stewart, Tadhg McMahon, Hudson LeBlanc, Niamh McCann, Denis Conway, Karen Ardiff, Niamh-Anne McCann, Gary Lydon, Aine Ni Mhuiri, Mella Carron, Nick Ingman, Hugh Gormley"
274,What to Expect When You're Expecting,110.0,"Comedy,Drama,Romance","May 18, 2012",37500000,41152203,88473016,50973016,PG-13,Kirk Jones,"Cameron Diaz, Matthew Morrison, Jennifer Lopez, Elizabeth Banks, Anna Kendrick, Brooklyn Decker, Dennis Quaid, Chace Crawford, Rob Huebel, Ben Falcone, Chris Rock, Rodrigo Santoro, Joe Manganiello, Thomas Lennon, Amir Talai, Rebel Wilson, Wendi McLendon-Covey, Dwyane Wade, Whitney Port, Megan Mullally, Cheryl Cole, Tyce Diorio, Taboo, Kim Fields, Jesse Burch, Mimi Gianopulos, Genesis Rodriguez, Tom Clark, Taylor Kowalski, Aerli Austen, Katie Kneeland, Bree Dawn Shannon, Kelley Hinman, Jon Stafford, Rhoda Griffis, Elizabeth Becka, Catherine Dyer, Brian Bascle, Dr. Sharon Morris May, Eric Mendenhall, Maria Howell, Sharon Gee, Scott Poythress, Nico Ward, Cynthia Evans, Pamela Smith, Jimi Kocina, Jasmine Kaur, Valerie Payton, Andrew Arthur Medlin, Andrew Laws, Richard Mitchell, Jessie Ward, Hannah Kasulka, Wilbur Fitzgerald, Todd J. Smith, Africa Miranda, Tegga Lendado, Matthew Lintz, Emily Westergreen, Reginald Womack, Resea Womack, David Thwaites, Veronica Yung, Steve Coulter, Cornelia Brianna Moreland, Heena Sabnani, Charles David McDonald, Richard Meeder, Jr., Nico Gutierrez, William Wayne Viar, Anthony J. Carrozza, Lewis Jeffrey Pike, Kristy Foggitt, Becky Simmons, Macsen Lintz, Adam Baaklini, Chelsea Cardwell, Catherine Barrow, Tricia Miranda, Ryan DiLello, Bart Hansard, Dougie Jones, Zenia Boyd, Michael H. Cole, Megan Hayes, Julie Ivey"
275,Den of Thieves,140.0,"Action,Crime,Drama","Jan 19, 2018",30000000,44947622,80131391,50131391,R,Christian Gudegast,"Gerard Butler, Pablo Schreiber, O'Shea Jackson, Jr., Brian Van Holt, 50 Cent, Sonya Balmores Chung, Evan Jones"
276,J. Edgar,137.0,"Biography,Crime,Drama","Nov 9, 2011",35000000,37306030,84606030,49606030,R,Clint Eastwood,"Leonardo DiCaprio, Armie Hammer, Naomi Watts, Josh Lucas, Judi Dench, Ed Westwick, Damon Herriman, Stephen Root, Jeffrey Donovan, Ken Howard, Josh Hamilton, Geoffrey Pierson, Cheryl Lawson, Gunner Wright, David Cooper, David A. Cooper, Brady Matthews, Kaitlyn Dever, Kelly Lester, Jack Donner, Dylan Burns, Jordan Bridges, Jack Axelrod, Jessica Hecht, Josh Stamberg, Michael James Faradie, Christian Clemenson, Billy Smith, Michael Rady, Scot Carlisle, Geoff Stults, Sadie Calvano, Allen Nabors, Ryan McPartlin, William Bebow, Joseph Culliton, Scott Johnston, Tom Archdeacon, Mike Vaughn, Miles Fisher, F. Stephen Schmidt, Dermot Mulroney, Zach Grenier, Johnny Cicco, Denis O'Hare, Kahil Dotay, Lea Coco, Scott C. Roe, Ernest Harden Jr., Roberta Bassin, Steve Monroe, Christopher Lee Philips, Sean Murphy, Gary Werntz, David Clennon, Michael O'Neill, Eric Larkin, Manu Intiraymi, Eric Frentzel, Michael Klinger, Evan Charest, Emily Alyn Lind, Kyle Eastwood, Joe Bagg, Kye Palmer, Jason Harnell, Michael Gladis, Jamie Labarber, Lea Thompson, Amanda Schull, Craig Zucchero, Gregory Hoyt, Greg Hoyt, Jeff Cockey, Gerald Downey, Brennan Coulter, Jenny Phagan, Tommy Christensen, Chris Caputo, Austin Basis, Adam Driver, Shannon McClain, Justin Alston, Eric Matheny, Ary Katz, Duncan Hood, Aaron Lazar, Ernest Heinz, Teresa Hegji, Thomas Langston, Robert Fleet, Joe Keyes, Christopher Shyer, Maxine Weldon, Larkin Campbell, Mark Thomason, Ashley Irwin"
277,Serendipity,107.0,Drama,"Oct 5, 2001",28000000,50255310,77477297,49477297,PG-13,Peter Chelsom,"John Cusack, Kate Beckinsale, Jeremy Piven, Molly Shannon, John Corbett, Bridget Moynahan, Eugene Levy, Lucy Gordon, Kate Blumberg, Mike Benitez, Pamela Redfern, Brenda Logan, Colleen Williams, Stephen Bruce, Aron Tager, Christopher Baker, Neil Claxton, Murray McRae, Evan Neuman, Kevin Rice, Leo Fitzpatrick, Ron Payne, John Ellison Conlee, Victor Young, Eve Crawford, Marcia Bennett, Jamie Goodwin, Buck Henry, Ajay Mehta, Sandra Caldwell, Reggi Wyns, T. Scott Cunningham, Jessica Kelly, Simon Jutras, Marqus Bobesich, Catherine Hernandez, Catherine Kuhn, Clark Middleton, David Sparrow, Gary Gerbrandt, Conrad Bergschneider, Lilli Lavine"
278,Serendipity,107.0,Drama,"Oct 5, 2001",28000000,50255310,77477297,49477297,NR,Prune Nourry,"Prune Nourry, Agnès Varda"
279,Snow Day,60.0,"Action,Documentary,Drama","Feb 11, 2000",13000000,60008303,62452927,49452927,PG,Chris Koch,"Mark Webber, Schuyler Fisk, Emmanuelle Chriqui, Chevy Chase, Chris Elliott, Pam Grier, Jean Smart, Iggy Pop, John Schneider, Zena Grey, David Paetkau, Jade Yorker, Connor Matheus, J. Adam Brown, Josh Peck, Rozonda 'Chilli' Thomas, Katherine Heigl, Katherine Isabelle, Damian Young"
280,Collateral Beauty,97.0,"Drama,Romance","Dec 16, 2016",36000000,31016021,85309093,49309093,PG-13,David Frankel,"Will Smith, Helen Mirren, Edward Norton, Michael Peña, Naomie Harris, Keira Knightley, Kate Winslet"
281,Tag,91.0,Drama,"Jun 15, 2018",28000000,54730625,77026186,49026186,R,Jeff Tomsic,"Ed Helms, Jake Johnson (XVI), Hannibal Buress, Jon Hamm, Jeremy Renner, Annabelle Wallis, Rashida Jones, Isla Fisher, Leslie Bibb, Lil Rel Howery, Nora Dunn, Steve Berg, Thomas Middleditch"
282,The Big Sick,120.0,"Comedy,Drama,Romance","Jun 23, 2017",5000000,42872467,53972860,48972860,R,Michael Showalter,"Kumail Nanjiani, Zoe Kazan, Holly Hunter, Ray Romano, Anupam Kher, Matty Cardarople"
283,Alpha,96.0,"Adventure,Drama,Family","Aug 17, 2018",51000000,35851379,99624873,48624873,PG-13,Albert Hughes,"Kodi Smit-McPhee, Jóhannes Haukur Jóhannesson, Leonor Varela, Natassia Malthe, Priya Rajaratnam, Jens Hultén"
284,Delivery Man,105.0,"Comedy,Drama","Nov 22, 2013",22000000,30659817,70536870,48536870,PG-13,Ken Scott (V),"Vince Vaughn, Cobie Smulders, Chris Pratt, Jack Reynor, Britt Robertson, Dave Patten, Bobby Moynihan, Chris Hernandez, Camille Kitt, Erin Gerasimovich, Matthew Daddario, Ben Bailey, Vanessa Coelho, Kennerly Kitt, Leslie Ann Glossner, Takako Haywood, Glenn Fleshler, Chris Nunez, Georgie Lalov, Finnerty Steeves, Alex Hartman, Andrew Pagliara, Peter Y. Kim, Zivile Kaminskaite, Nicole Newman, Kiff VandenHeuvel, Simon Delaney, Kaitlyn M. Burgoon, Shawn Gonzalez, Stephen Ellis, Joseph Basile, James Thomas Bligh, Adam Chanler-Berat, Logan Kulick, Michael Oberholtzer, Van Hughes, Malcolm Halaszynski, Joseph Urban, Alexander Flores, Derrick Arthur, Jessica Williams, Sebastien René, Kevin Hopkins, Zachary Hernandez, Kyle Sutton, Lynda Gravatt, Starla Benford, Damian Young, Don Guillory, Richard Poe, Jessica Abo, Crawford Logan, Andrzej Blumenfeld, Amos VanderPoel, Alice Gainer, Darin Guerrasio, Jonah Nathan, Bruce Altman, Matthew Walters, Stephanie Berry, Joseph Tudisco, Akim Black, Kate Dalton, Gabe Doran, Matt Blumm, Mark Zimmerman, Angela Bellotte, Charlie Romanelli, Pasha Pellosie, Connor Fox, Isaac H.W. Joseph, Jay Leno, Bill Maher, Nancy Nagrant, Jaime Lynn Weisman, Pantea Karimi"
285,Sky High,70.0,"Adventure,Documentary,Drama","Jul 29, 2005",35000000,63939454,83109359,48109359,PG,Mike Mitchell,"Michael Angarano, Kurt Russell, Kelly Preston, Danielle Panabaker, Chris Wynne, Kevin Heffernan, Dee Jay Daniels, Kelly Vitz, Liz Winstead, Loren Berman, Nicholas Braun, Malika, Khadijah, Jake Sandvig, Will Harris, Mary Elizabeth Winstead, William Harris, Lynda Carter, Bruce Campbell, Malika Haqq, Steven Strait, Cloris Leachman, Jim Rash, Dave Foley, Kevin McDonald, Amy Brown, Kimmy Brown, Lucille Soong, Tom Kenny, Jill Talley, Zachry Rogers, Patrick Warburton"
286,Snowpiercer,126.0,"Action,Drama,Sci-Fi","Jun 27, 2014",40000000,4563029,88069880,48069880,R,Bong Joon Ho,"Chris Evans, Song Kang Ho, Jamie Bell, John Hurt, Tilda Swinton, Octavia Spencer, Ewen Bremner, Ed Harris, Alison Pill, Kenny Doughty, Ko Ah-sung, Vlad Ivanov"
287,The American,105.0,"Crime,Drama,Thriller","Sep 1, 2010",20000000,35606376,67950723,47950723,R,Anton Corbijn,"George Clooney, Paolo Bonacelli, Violante Placido, Thekla Reuten, Irina Björklund, Johan Leysen, Anna Foglietta, Filippo Timi, Lars Hjelm, Björn Granath, Giorgio Gobbi, Silvana Bosi, Guido Palliggiano, Samuli Vauramo, Antonio Rampino, Isabelle Adriani, Ilaria Cramerotti, Angelica Novak, Raffaele Serao, Sandro Dori, Samuli Palliggiano"
288,Second Act,103.0,"Comedy,Drama,Romance","Dec 21, 2018",15700000,39282227,63288854,47588854,PG-13,Peter Segal,"Jennifer Lopez, Leah Remini, Vanessa Hudgens, Treat Williams, Milo Ventimiglia, Natasha Romanova, Freddie Stroma, Charlyne Yi, Dave Foley, Larry Miller, Annaleigh Ashford, Dan Bucatinsky, Elizabeth Masucci, Alan Aisenberg, Candace Smith, Kelly P. Williams, Dalton Harrod, Maria Conte Di Angelis, Anna Suzuki"
289,Woman in Gold,109.0,"Biography,Drama,History","Apr 1, 2015",11000000,33307793,58586407,47586407,PG-13,Simon Curtis,"Helen Mirren, Ryan Reynolds, Katie Holmes, Tatiana Maslany, Daniel Brühl, Charles Dance, Elizabeth McGovern, Max Irons, Antje Traue, Frances Fisher, Jonathan Pryce, Moritz Bleibtreu, Tom Schilling, Anthony Howell, Richard Reid, Rolf Saxon, Stephen Greif, Alan Corduner, Henry Goodman, Justus von Dohnányi, Nina Kunzendorf, Alma Hasun, Nellie Schilling, Milica Bogojevic, Olivia Silhavy, Ludger Pistor, Ben Miles, Christian Dolezal, Harry Ditson, John Moraitis, Doron Davidson, Milly Thomas, Cornelia Ivancan, Dagmar Schwarz, Susi Spitz, Paul Matic, Asli Bayram, Alexander E. Fennon, Richard Evans, Johannes Seilern, Christoph Moosbrugger, Sabine Muhar, Rainer Egger, Raphael VonBargen, Steve Schmidt, Stephanie Schmiderer, Elisabeth Kopp, Susi Stach, Gisella Salcher, Michael Corey Foster, William Brand, Erich Redman, Philip Rham, Peter Stark, Lisa Gornick, Kenneth Jay, Crystal Clarke, Nancy Crane, Joseph Mydell, Eric Meyers, Rupert Wickhan, Janina Blohm-Sievers, John Guerrasio, Franziksa Singer, Nikolaus Barton, Kylie Watt, Anna Skidanova, Simona Hughes"
290,The Lincoln Lawyer,118.0,"Crime,Drama,Thriller","Mar 18, 2011",40000000,58009200,87145086,47145086,R,Brad Furman,"Marisa Tomei, Matthew McConaughey, Ryan Phillippe, Josh Lucas, John Leguizamo, Michael Peña, Bob Gunton, Frances Fisher, Bryan Cranston, William H. Macy, Trace Adkins, Margarita Levieva, Laurence Mason, Pell James, Shea Whigham, Katherine Moennig, Michael Paré, Michaela Conlin, Mackenzie Aladjem, Reggie Baker, Javier Grajeda, David Castro, Conor O'Farrell, Charlie Hirsch, Roland Feliciano, Jeffrey R. Cole, Andrew Staes, Donnie Smith, Erin Carufel, Sam Upton, Matthew Moreno, L. Emille Thomas, Kate Mulligan, Edwin Dunn, Eric Huus, Rick Filkins, Melanie Molnar, Stephanie Mace, Yari Deleon, Christian George, Randy Mulkey, Scott Wood, Earl Carroll, Melanie Benz, Eric Etebari, Sharyn Bamber"
291,Exit Wounds,11.0,"Documentary,Drama,War","Mar 16, 2001",33000000,51758599,79958599,46958599,R,Andrzej Bartkowiak,"Steven Seagal, DMX, Isaiah Washington, Anthony Anderson, Michael Jai White, Bill Duke, Jill Hennessy, Tom Arnold, Bruce McGill, David Vadim, Eva Mendes, Matthew G. Taylor, Paolo Mastropietro, Shane Daly, Drag-On, Jennifer Irwin, Daniel Kash, Quancetia Hamilton, Rick Demas, Jason Stephens, Peter Kosaka, Christopher Lawford, Noah Dalton Danby, Shakira Harper, Eduardo Gómez, Yanina Contreras, Mario Andres Torres, Jenny Celly, Rothaford Gray, Dean Monroe McKenzie, Tom Seniuk, Bobby Johnson, Neville Edwards, Arnold Pinnock, Gregory Vitale, Shawn Lawrence, John Ralston, Simon 'Tiger Twins' Kim, James 'Tiger Twins' Kim, Shekib Ahmad Foroughi, Ekundayo Odesanyo, Christopher Oster, Naomi Gaskin, Phillip Jarrett, Michael Boisvert, John McConnach, Moses Nyarko, Eldridge Hyndman, Elio Campbell, Mark Williams, Stromm Bradshaw, Shannon Jobe, Kym Krystalie, Peter Walsh, Gary Johnston, Joe Alberico, Stone Conway, Barrington Bignall, Greg Zajac, Ed Semenuk, David Boyce, Jaime Estrada"
292,Selma,128.0,"Biography,Drama,History","Jan 9, 2015",20000000,52076908,66776576,46776576,PG-13,Ava DuVernay,"David Oyelowo, Carmen Ejogo, Tom Wilkinson, Cuba Gooding Jr., Alessandro Nivola, Giovanni Ribisi, Common, Wendell Pierce, Lorraine Toussaint, Tim Roth, Oprah Winfrey, André Holland, Omar J. Dorsey, Tessa Thompson, Colman Domingo, Martin Sheen, Dylan Baker, Niecy Nash, LaKeith Stanfield, Stephan James, Haviland Stillwell, Nigel Thatch, Jeremy Strong, Yamanee Coleman, Corey Reynolds, Ruben Santiago-Hudson, Trai Byers, John Archer Lundgren, E. Roger Mitchell, Tara Ochs, Henry G. Sanders, Kent Faulcon, Charity Jordan, Christine Horn, Preston Baker, John Lavelle, Stan Houston, Dane Davenport, Clay Chappell, Greg Maness, Ledisi Young, David Silverman (XI), Elizabeth Diane Wells, Jody Thompson, Fred Galle, Amahre Palmer, Brandon Carroll, Nadej K. Bailey, Nadej Bailey, Montrel Miller, Merriwether Stormy, Trinity Simone, Walter Hendrix, III, Joseph Oliveira, Charlandra L. Jacobs, Michael Shikany, Jordan Christina Rice, Clint Crane, Kenny Cooper, Roger A. Harrison, Mikeria Howard, Aaron Brewstar, Brian Kurlander, Dexter Tillis, Ashlei Sharpe Chestnut, Jeffery James Bucchino, Mark Cabus, Shannon Edwards, John Merical, Andrew Bleidner, Brandon O'Dell, Charles Black, Samuel Lee Fudge, Kyle McMahon, Gordon Meyer, J.J. Green, Tim Battle, Patti Schellhaas, Raven Ferguson, Ronan Brookes, Thom McGlon, Travis Turner (II), Ryan Fontaine, Qualen Bradley, Kathy Alderman, John Collier, Mike Taylor, Jasmine Taylor, Carol Anne Taylor, Scotty Bishop, Rachelle Wicker, Christopher Anthony Carr, Thomas Hughes, Amy Elizabeth Jones, AngelAnn Green-Orr, Todd Sassano, Donald Horner"
293,Ordinary People,91.0,Drama,"Sep 19, 1980",6000000,52302978,52302978,46302978,R,Robert Redford,"Mary Tyler Moore, Timothy Hutton, Donald Sutherland, Judd Hirsch, Elizabeth McGovern, M. Emmet Walsh, Dinah Manoff, Fredric Lehne, James B. Sikking, Basil Hoffman, Quinn K. Redeker, Mariclare Costello, Meg Mundy, Elizabeth Hubbard, Adam Baldwin, Richard Whiting, Scott Doebler"
294,The Counselor,117.0,"Crime,Drama,Thriller","Oct 25, 2013",25000000,16973715,71009334,46009334,R,Ridley Scott,"Michael Fassbender, Penelope Cruz, Cameron Diaz, Javier Bardem, Brad Pitt, Dean Norris, John Leguizamo, Natalie Dormer, Goran Visnjic, César Aguirre, Daniel Holguin, Christopher Obi, Bruno Ganz, Paris Jefferson, Dar Dash, Richard Cabral, Rosie Perez, Alex Hafner, Andrea Deck, Sam Spruell, Toby Kebbell, Emma Rigby, Edgar Ramirez, Eben Young, Richard Brake, Barbara Durkin, Giannina Facio, Velibor Topic, Jose Juan Rodriguez, Alexander Biggie, Pablo Paredes, Cavassa Ventura, Frank Spano, Alejandro Marzal, Gerard Monaco, Fernando Cayo, Carlos Julio Molina, Ruben Blades, Donna Air, Marco Tulio Luna Ramirez, Lida Cardona, Roger Dalmases, Julien Vialon"
295,Black Mass,123.0,"Biography,Crime,Drama","Sep 18, 2015",53000000,62575678,98837872,45837872,R,Scott Cooper,"Johnny Depp, Benedict Cumberbatch, Joel Edgerton, Jesse Plemons, Dakota Johnson, Rory Cochrane, Julianne Nicholson, Adam Scott, Brad Carter, David Harbour, Jeremy Strong, W. Earl Brown, Corey Stoll, Kevin Bacon, Peter Sarsgaard, Bill Camp, Juno Temple, Mark Mahoney, Scott G. Anderson, Lonnie Farmer, Scott Anderson, Mary Klug, Erica McDermott, Luke Ryan, Owen Burke, Lewis Wheeler, Robert Walsh, Robert Walsh, Billy Meleady, Jamie Donnelly, David DeBeck, David Conley (V), Ciaran Crawford, Thomas Philip O'Neill, Joey Vacchio, Bill Haims, Anthony Molinari, Todd Ryan Jones, Declan Mulvey, Bates Wilder, Marc Carver, Richard Donelly, Gary Galone, Brian A. White, Peter J. Morse, Tom Kemp, Patrick M. Walsh, Jr., Naheem Garcia, Kathryn A. Beauchamp, Stephen Curran, Darin XL MacEachern, Cary ""Big Shug"" Guy, Sean Malone, Jack Neary, Jimmy Joe Maher, Forry Buckingham, Danny DeMiller, Michael F. Murphy, Alexander Cook, Ava Cooper, Stella Cooper, Nick Glennie-Smith"
296,Breaking In,88.0,"Action,Crime,Drama","May 11, 2018",6000000,46840590,51411620,45411620,PG-13,James McTeigue,"Gabrielle Union, Billy Burke, Richard Cabral, Ajiona Alexus, Levi Meaden, Jason George, Seth Carr, Christa Miller, Damien Leake"
297,First Man,141.0,"Biography,Drama,History","Oct 12, 2018",60000000,44936545,105203825,45203825,PG-13,Damien Chazelle,"Ryan Gosling, Claire Foy, Jason Clarke, Kyle Chandler, Corey Stoll, Ciarán Hinds, Christopher Abbott, Patrick Fugit, Ethan Embry, Lukas Haas, Shea Whigham, Pablo Schreiber"
298,Quartet,94.0,"Comedy,Drama","Jan 11, 2013",11000000,18388357,56178935,45178935,R,James Ivory,"Alan Bates, Maggie Smith, Isabelle Adjani, Anthony Higgins, Armelia McQueen, Sheila Gish, Daniel Mesguich, Wiley Wood, Bernice Stegers, Daniel Chatto, Pierre Clémenti, Suzanne Flon, Virginie Thévenet, Paulita Sedgwick, Bonnafet Tarbouriech, Romain Bremond, Francois Viaur, Isabelle Canto de Maya, Jean-Pierre Dravei, Annie Noel, Sebastien Floche, Humbert Balsan, Serge Marquand, Pierre Julien, Monique Mauclair, Caroline Loeb, Michel Such, Jeffrey Kime"
299,Quartet,94.0,"Comedy,Drama","Jan 11, 2013",11000000,18388357,56178935,45178935,PG-13,Dustin Hoffman,"Maggie Smith, Tom Courtenay, Billy Connolly, Pauline Collins, Michael Gambon, Sheridan Smith, Andrew Sachs, Gwyneth Jones, Trevor Peacock, David Ryall, Michael Byrne, Ronnie Fox, Patricia Loveland, Eline Powell, Luke Newberry, Shola Adewusi, Jurmayn Hunter, Aleksandra Duczmal, Denis Khoroshko, Sarah Crowden, Colin Bradbury, Patricia Varley, Ronnie Hughes, Jack Honeyborne, John Rawnsley, Nuala Willis, Melodie Waddingham, Cynthia Morey, John Heley, Graeme Scott, John Georgiadis, Ita Herbert, Ania Duczmal, Cyril Davey, Esmy Penry-Davey, Virginia Bradbury, Isla Mathieson, Ionia Mathieson, Claudia Mellor, Penelope Zagoul, Helen Bradbury, Jennifer Spillane"
300,Beowulf,80.0,"Action,Drama,Fantasy","Nov 16, 2007",150000000,82280579,195080579,45080579,R,Graham Baker,"Christopher Lambert, Rhona Mitra, Oliver Cotton, Götz Otto, Brent Jefferson Lowe, Layla Roberts, Patricia Velasquez, Vincent Hammond"
